address,bedrooms,type,transaction_prices,transaction_dates,tenure,newBuild,locationLat,locationLng,url
"58, Belvedere Place, London, Greater London SW2 5TD",2.0,TERRACED,"£535,000",9 Dec 2022,LEASEHOLD,False,51.46062,-0.12077,https://www.rightmove.co.uk/house-prices/details/england-148687586-94478502?s=fe61ba5af3f07c93f8c622b23171885ccb3c9281b3d50669769cb9d01b08d4d4
"58, Belvedere Place, London, Greater London SW2 5TD",2.0,TERRACED,"£515,000",23 Oct 2019,LEASEHOLD,False,51.46062,-0.12077,https://www.rightmove.co.uk/house-prices/details/england-148687586-94478502?s=fe61ba5af3f07c93f8c622b23171885ccb3c9281b3d50669769cb9d01b08d4d4
"58, Belvedere Place, London, Greater London SW2 5TD",2.0,TERRACED,"£321,500",8 Mar 2013,LEASEHOLD,False,51.46062,-0.12077,https://www.rightmove.co.uk/house-prices/details/england-148687586-94478502?s=fe61ba5af3f07c93f8c622b23171885ccb3c9281b3d50669769cb9d01b08d4d4
"58, Belvedere Place, London, Greater London SW2 5TD",2.0,TERRACED,"£163,000",28 Apr 2000,LEASEHOLD,False,51.46062,-0.12077,https://www.rightmove.co.uk/house-prices/details/england-148687586-94478502?s=fe61ba5af3f07c93f8c622b23171885ccb3c9281b3d50669769cb9d01b08d4d4
"305a, Lordship Lane, London, Greater London SE22 8JH",2.0,FLAT,"£450,000",11 Oct 2024,LEASEHOLD,False,51.45117,-0.07611,https://www.rightmove.co.uk/house-prices/details/england-142922015-94445769?s=46a5e73b68cd995f0b96aa61750b88ccfa096e75e16a5c38984494a3048e0d71
"305a, Lordship Lane, London, Greater London SE22 8JH",2.0,FLAT,"£220,000",14 Dec 2012,LEASEHOLD,False,51.45117,-0.07611,https://www.rightmove.co.uk/house-prices/details/england-142922015-94445769?s=46a5e73b68cd995f0b96aa61750b88ccfa096e75e16a5c38984494a3048e0d71
"305a, Lordship Lane, London, Greater London SE22 8JH",2.0,FLAT,"£127,500",17 May 2002,LEASEHOLD,False,51.45117,-0.07611,https://www.rightmove.co.uk/house-prices/details/england-142922015-94445769?s=46a5e73b68cd995f0b96aa61750b88ccfa096e75e16a5c38984494a3048e0d71
"305a, Lordship Lane, London, Greater London SE22 8JH",2.0,FLAT,"£95,000",15 Nov 2001,LEASEHOLD,False,51.45117,-0.07611,https://www.rightmove.co.uk/house-prices/details/england-142922015-94445769?s=46a5e73b68cd995f0b96aa61750b88ccfa096e75e16a5c38984494a3048e0d71
"6, St Timothys Mews, Bromley, Greater London BR1 3TJ",2.0,TERRACED,"£410,000",11 Oct 2024,FREEHOLD,False,51.40904,0.02249,https://www.rightmove.co.uk/house-prices/details/england-66106694-94223073?s=723a6c4d886828cddcdc75e42c75d7e7ce6ec80621709dc77d6a6899b3646558
"6, St Timothys Mews, Bromley, Greater London BR1 3TJ",2.0,TERRACED,"£347,000",21 Dec 2017,FREEHOLD,False,51.40904,0.02249,https://www.rightmove.co.uk/house-prices/details/england-66106694-94223073?s=723a6c4d886828cddcdc75e42c75d7e7ce6ec80621709dc77d6a6899b3646558
"6, St Timothys Mews, Bromley, Greater London BR1 3TJ",2.0,TERRACED,"£222,500",5 Apr 2013,FREEHOLD,False,51.40904,0.02249,https://www.rightmove.co.uk/house-prices/details/england-66106694-94223073?s=723a6c4d886828cddcdc75e42c75d7e7ce6ec80621709dc77d6a6899b3646558
"6, St Timothys Mews, Bromley, Greater London BR1 3TJ",2.0,TERRACED,"£200,000",22 Dec 2004,FREEHOLD,False,51.40904,0.02249,https://www.rightmove.co.uk/house-prices/details/england-66106694-94223073?s=723a6c4d886828cddcdc75e42c75d7e7ce6ec80621709dc77d6a6899b3646558
"6, St Timothys Mews, Bromley, Greater London BR1 3TJ",2.0,TERRACED,"£126,950",20 Apr 2000,FREEHOLD,False,51.40904,0.02249,https://www.rightmove.co.uk/house-prices/details/england-66106694-94223073?s=723a6c4d886828cddcdc75e42c75d7e7ce6ec80621709dc77d6a6899b3646558
"6, St Timothys Mews, Bromley, Greater London BR1 3TJ",2.0,TERRACED,"£106,000",30 Oct 1998,FREEHOLD,False,51.40904,0.02249,https://www.rightmove.co.uk/house-prices/details/england-66106694-94223073?s=723a6c4d886828cddcdc75e42c75d7e7ce6ec80621709dc77d6a6899b3646558
"28a, Mornington Avenue, Bromley, Greater London BR1 2RF",,TERRACED,"£700,000",11 Oct 2024,FREEHOLD,False,51.39825,0.03308,https://www.rightmove.co.uk/house-prices/details/england-94222995?s=74380d22cbeddd53a9af54189df9fc801cc2f2d463d21ab55a12b76c8c730637
"28a, Mornington Avenue, Bromley, Greater London BR1 2RF",,TERRACED,"£620,000",20 Mar 2020,FREEHOLD,False,51.39825,0.03308,https://www.rightmove.co.uk/house-prices/details/england-94222995?s=74380d22cbeddd53a9af54189df9fc801cc2f2d463d21ab55a12b76c8c730637
"4, Deepdene Road, Welling, Greater London DA16 3QL",5.0,TERRACED,"£607,500",11 Oct 2024,FREEHOLD,False,51.4636,0.10581,https://www.rightmove.co.uk/house-prices/details/england-143643146-94265907?s=fb483bf0ad7c6ae0370a9b684a319275f2379696469d6113617b096b7a3bb0b0
"32a, Wrythe Lane, Carshalton, Greater London SM5 2RN",2.0,FLAT,"£290,000",11 Oct 2024,LEASEHOLD,False,51.3728,-0.17466,https://www.rightmove.co.uk/house-prices/details/england-149729786-94457175?s=2a145ead4920ec532960cc1143d661244a12d48a1eed56be737bf91260743ed6
"32a, Wrythe Lane, Carshalton, Greater London SM5 2RN",2.0,FLAT,"£285,000",9 Nov 2018,LEASEHOLD,False,51.3728,-0.17466,https://www.rightmove.co.uk/house-prices/details/england-149729786-94457175?s=2a145ead4920ec532960cc1143d661244a12d48a1eed56be737bf91260743ed6
"32a, Wrythe Lane, Carshalton, Greater London SM5 2RN",2.0,FLAT,"£159,500",10 Jan 2014,LEASEHOLD,False,51.3728,-0.17466,https://www.rightmove.co.uk/house-prices/details/england-149729786-94457175?s=2a145ead4920ec532960cc1143d661244a12d48a1eed56be737bf91260743ed6
"Flat 20, Trafalgar Court, Wapping Wall, London, Greater London E1W 3TF",2.0,FLAT,"£825,000",11 Oct 2024,LEASEHOLD,False,51.50732,-0.05098,https://www.rightmove.co.uk/house-prices/details/england-146185934-94287621?s=91fd45e574b3bfeeb30a206e7a33f4a6f8f24e43a4a6803640ffcd35da845558
"Flat 20, Trafalgar Court, Wapping Wall, London, Greater London E1W 3TF",2.0,FLAT,"£715,000",28 Jun 2021,LEASEHOLD,False,51.50732,-0.05098,https://www.rightmove.co.uk/house-prices/details/england-146185934-94287621?s=91fd45e574b3bfeeb30a206e7a33f4a6f8f24e43a4a6803640ffcd35da845558
"Flat 20, Trafalgar Court, Wapping Wall, London, Greater London E1W 3TF",2.0,FLAT,"£700,000",27 Jan 2017,LEASEHOLD,False,51.50732,-0.05098,https://www.rightmove.co.uk/house-prices/details/england-146185934-94287621?s=91fd45e574b3bfeeb30a206e7a33f4a6f8f24e43a4a6803640ffcd35da845558
